user_id,age,tenure_days,region,device,prior_spend_12m,sessions_30d,offer_received,upgraded_to_new_tier,new_tier_monthly_revenue
12106,22,919,NA,Android,1.57,8,1,0,0.0
12107,57,303,LATAM,Web,1.54,12,0,0,0.0
12108,37,320,EU,Android,0.88,9,1,0,0.0
12109,30,699,NA,Android,4.23,10,0,0,0.0
12110,18,449,NA,Android,1.92,10,0,0,0.0
12111,44,446,NA,iOS,2.91,5,0,0,0.0
12112,55,1110,NA,Web,5.43,7,0,0,0.0
12113,39,1160,NA,iOS,3.5,5,1,0,0.0
12114,38,826,EU,Web,7.14,10,1,0,0.0
12115,33,1087,NA,Android,1.41,4,0,0,0.0
12116,52,52,APAC,Android,1.02,11,1,0,0.0
12117,31,175,EU,Android,5.43,9,0,0,0.0
12118,22,645,APAC,Android,4.81,6,0,0,0.0
12119,47,549,NA,Web,37.09,18,1,0,0.0
12120,30,661,APAC,Android,2.04,10,1,0,0.0
12121,36,366,LATAM,iOS,4.45,8,1,0,0.0
12122,30,299,EU,Android,0.6,10,0,0,0.0
12123,20,1075,NA,Web,1.15,10,0,0,0.0
12124,62,1124,LATAM,Android,1.34,5,0,1,4.76
12125,26,1099,NA,Android,1.92,10,0,1,4.25
12126,39,121,NA,Web,2.95,2,0,0,0.0
12127,52,656,NA,iOS,9.59,3,0,0,0.0
12128,60,575,APAC,Web,13.7,7,1,1,22.6
12129,39,848,EU,Web,0.19,10,1,0,0.0
12130,58,1091,LATAM,iOS,7.78,5,0,0,0.0
12131,53,596,NA,Android,7.39,1,0,0,0.0
12132,34,273,NA,Android,4.13,7,1,0,0.0
12133,61,602,NA,iOS,9.25,8,1,0,0.0
12134,39,606,EU,Android,1.59,11,0,1,8.09
12135,18,591,EU,Android,1.59,5,1,0,0.0
12136,58,819,NA,Web,1.62,6,0,0,0.0
12137,26,862,NA,Android,18.77,4,1,1,16.99
12138,48,649,EU,Android,3.25,3,1,0,0.0
12139,58,185,NA,iOS,1.2,9,0,0,0.0
12140,56,323,EU,iOS,6.07,9,1,0,0.0
12141,55,823,LATAM,iOS,1.66,5,1,0,0.0
12142,21,243,EU,iOS,15.18,6,1,0,0.0
12143,63,312,NA,Android,0.61,7,0,0,0.0
12144,59,393,NA,iOS,10.57,14,0,1,6.52
12145,42,857,NA,Android,5.21,6,1,0,0.0
12146,53,1124,NA,iOS,7.94,14,1,0,0.0
12147,59,281,LATAM,Android,0.53,6,0,0,0.0
12148,22,1162,EU,iOS,17.54,4,1,1,8.55
12149,62,721,NA,Web,18.37,27,1,1,18.63
12150,19,665,APAC,Android,0.61,9,1,0,0.0
12151,53,1041,EU,Android,1.6,6,1,0,0.0
12152,23,74,NA,Web,2.85,9,1,0,0.0
12153,26,309,APAC,iOS,11.45,7,0,1,4.57
12154,32,350,NA,Android,1.95,17,1,0,0.0
12155,28,1125,EU,Android,0.93,7,0,0,0.0
12156,26,990,NA,iOS,3.75,3,0,1,8.28
12157,55,933,NA,Web,2.74,11,1,0,0.0
12158,40,475,EU,Web,1.65,8,1,1,12.4
12159,40,697,LATAM,Android,4.04,5,0,0,0.0
12160,40,1061,NA,iOS,2.38,1,0,1,6.68
12161,18,544,APAC,Android,3.15,4,0,0,0.0
12162,28,882,EU,Android,5.66,9,1,0,0.0
12163,50,614,LATAM,Android,6.87,7,0,0,0.0
12164,50,661,EU,Android,3.78,9,1,1,7.69
12165,58,134,NA,iOS,2.45,8,1,0,0.0
12166,49,978,EU,Android,3.12,3,0,0,0.0
12167,65,676,NA,Android,2.24,13,0,0,0.0
12168,55,780,NA,iOS,1.21,15,0,1,5.61
12169,22,825,EU,iOS,7.63,4,1,0,0.0
12170,33,116,APAC,Android,3.98,11,0,0,0.0
12171,19,463,NA,Android,1.79,13,0,0,0.0
12172,47,1135,NA,Android,0.55,7,0,1,16.23
12173,43,901,NA,Android,3.52,11,1,0,0.0
12174,43,1127,NA,iOS,5.31,6,0,0,0.0
12175,56,539,EU,Web,7.45,7,0,0,0.0
12176,26,766,NA,iOS,6.41,11,1,0,0.0
12177,54,831,NA,Android,6.15,9,1,0,0.0
12178,58,1004,LATAM,Android,13.52,14,1,0,0.0
12179,53,1080,APAC,iOS,0.39,6,0,0,0.0
12180,58,260,APAC,Web,9.8,6,0,0,0.0
12181,61,169,NA,Web,1.77,25,0,0,0.0
12182,23,132,NA,iOS,3.35,5,0,0,0.0
12183,34,336,NA,iOS,5.88,6,0,0,0.0
12184,49,617,LATAM,iOS,3.87,5,0,0,0.0
12185,54,508,NA,Android,6.6,9,1,0,0.0
12186,55,412,NA,Android,2.68,6,0,0,0.0
12187,52,979,EU,Android,1.22,2,0,0,0.0
12188,44,923,EU,Web,2.97,6,0,1,7.63
12189,22,489,LATAM,Web,5.63,13,0,0,0.0
12190,42,510,APAC,iOS,3.29,3,0,0,0.0
12191,50,184,APAC,Web,2.04,5,1,0,0.0
12192,19,1100,EU,Android,3.76,6,0,1,20.93
12193,32,770,NA,Android,4.81,12,1,0,0.0
12194,19,392,EU,iOS,15.94,9,1,1,17.85
12195,27,951,NA,Web,13.63,15,1,1,8.93
12196,55,961,NA,Web,1.52,3,0,0,0.0
12197,60,775,APAC,Android,21.01,10,1,0,0.0
12198,52,835,APAC,iOS,3.47,9,0,1,10.32
12199,27,563,EU,Android,2.49,15,0,0,0.0
12200,48,339,APAC,Web,18.5,7,1,0,0.0
12201,63,676,NA,iOS,1.65,18,0,0,0.0
12202,57,1048,APAC,iOS,1.32,13,0,1,12.08
12203,56,264,APAC,Android,0.76,16,1,0,0.0
12204,60,756,EU,iOS,0.92,7,0,1,2.79
12205,53,280,NA,Android,0.7,4,0,0,0.0
12206,64,767,NA,Android,7.11,27,1,0,0.0
12207,40,988,NA,iOS,0.73,2,1,0,0.0
12208,34,627,NA,Web,0.83,8,0,0,0.0
12209,53,439,EU,Android,1.93,9,1,0,0.0
12210,53,1064,EU,Android,1.57,15,0,0,0.0
12211,26,487,EU,iOS,1.73,14,0,0,0.0
12212,28,218,NA,Android,3.43,9,0,0,0.0
12213,19,852,APAC,iOS,3.94,10,1,1,7.79
12214,45,672,NA,Android,6.01,2,0,0,0.0
12215,46,42,EU,Android,3.12,24,0,0,0.0
12216,59,962,APAC,Android,1.55,4,1,0,0.0
12217,20,695,EU,Android,3.57,4,0,0,0.0
12218,39,131,NA,iOS,15.14,11,1,0,0.0
12219,56,146,APAC,Android,7.9,14,1,0,0.0
12220,55,40,NA,Android,3.6,3,0,0,0.0
12221,43,996,APAC,Android,4.02,12,1,0,0.0
12222,37,1195,NA,Android,0.6,5,1,1,16.19
12223,59,631,LATAM,Android,5.59,7,1,0,0.0
12224,28,427,NA,iOS,3.5,7,1,0,0.0
12225,50,1147,NA,iOS,5.4,8,0,0,0.0
12226,35,49,NA,Web,8.32,22,1,0,0.0
12227,43,221,EU,Android,5.83,11,1,0,0.0
12228,32,457,NA,Android,4.56,9,0,0,0.0
12229,35,1093,EU,Android,10.59,16,0,0,0.0
12230,48,390,EU,iOS,0.82,14,0,0,0.0
12231,36,107,EU,iOS,2.79,9,1,0,0.0
12232,51,939,APAC,Android,7.97,21,1,0,0.0
12233,57,401,NA,Web,4.42,7,0,0,0.0
12234,27,1176,NA,iOS,1.54,14,0,0,0.0
12235,30,911,APAC,iOS,30.65,13,1,0,0.0
12236,45,657,EU,Android,2.66,9,0,0,0.0
12237,28,602,NA,Android,5.52,4,1,0,0.0
12238,45,1141,NA,Android,1.48,9,1,0,0.0
12239,49,909,NA,Android,7.57,8,0,0,0.0
12240,25,924,NA,iOS,4.71,14,1,0,0.0
12241,24,176,EU,Web,3.81,11,0,0,0.0
12242,60,544,NA,Web,2.32,5,0,0,0.0
12243,31,887,NA,Android,17.51,11,1,0,0.0
12244,63,694,NA,Android,4.96,3,1,1,26.96
12245,48,186,EU,Android,0.84,7,0,0,0.0
12246,45,160,EU,Android,0.82,14,0,0,0.0
12247,40,282,LATAM,Web,1.85,8,1,0,0.0
12248,60,93,NA,iOS,4.39,7,0,0,0.0
12249,52,608,APAC,Android,7.77,4,1,1,10.76
12250,61,1049,EU,Web,3.99,12,0,0,0.0
12251,24,221,EU,iOS,4.5,15,0,0,0.0
12252,41,106,NA,Android,9.51,12,0,0,0.0
12253,36,1111,EU,Android,3.77,3,1,0,0.0
12254,23,1087,NA,Android,4.86,8,0,1,21.62
12255,49,167,NA,iOS,3.32,5,0,0,0.0
12256,18,359,APAC,iOS,1.55,9,0,1,3.67
12257,52,716,NA,Android,1.27,6,1,0,0.0
12258,23,803,EU,Web,21.09,4,1,1,9.66
12259,24,190,NA,iOS,1.55,22,0,0,0.0
12260,49,285,NA,Web,7.36,6,0,0,0.0
12261,58,710,APAC,Android,1.45,9,1,0,0.0
12262,64,590,EU,Android,16.89,7,0,0,0.0
12263,54,1058,NA,iOS,0.23,10,0,0,0.0
12264,53,23,APAC,iOS,2.07,7,0,0,0.0
12265,41,593,EU,Android,6.13,10,0,0,0.0
12266,49,1039,NA,iOS,3.24,4,1,1,6.33
12267,65,840,APAC,iOS,0.59,5,1,0,0.0
12268,21,650,NA,iOS,45.35,10,1,0,0.0
12269,24,705,APAC,iOS,5.0,10,0,0,0.0
12270,29,731,APAC,Android,3.75,8,1,0,0.0
12271,32,425,NA,Android,1.24,0,0,0,0.0
12272,28,1158,NA,Web,9.57,10,1,0,0.0
12273,46,739,EU,iOS,9.25,7,1,1,14.46
12274,18,970,APAC,iOS,14.79,6,0,1,4.99
12275,63,1153,NA,iOS,0.49,6,1,0,0.0
12276,27,552,LATAM,Android,1.55,6,1,0,0.0
12277,63,550,EU,iOS,1.0,23,1,0,0.0
12278,37,899,APAC,Android,1.85,3,0,0,0.0
12279,60,1147,NA,iOS,13.63,8,1,0,0.0
12280,20,696,LATAM,Android,7.35,9,1,1,17.17
12281,62,901,NA,Web,7.46,2,1,0,0.0
12282,31,156,NA,iOS,2.1,10,0,0,0.0
12283,27,598,NA,Android,7.38,10,0,0,0.0
12284,26,505,NA,iOS,1.95,3,0,0,0.0
12285,42,133,NA,iOS,7.53,19,0,0,0.0
12286,39,244,EU,iOS,3.65,2,1,1,9.97
12287,26,861,LATAM,iOS,2.4,1,1,0,0.0
12288,34,1185,NA,Android,1.79,19,1,0,0.0
12289,57,1082,NA,Android,1.81,8,0,0,0.0
12290,36,1067,APAC,Android,2.76,10,1,0,0.0
12291,38,983,EU,iOS,36.04,15,1,0,0.0
12292,49,780,APAC,iOS,0.23,13,0,0,0.0
12293,33,1182,NA,Android,6.21,3,1,0,0.0
12294,32,815,EU,Android,4.09,14,1,0,0.0
12295,55,932,NA,iOS,1.33,15,0,0,0.0
12296,29,761,NA,iOS,0.82,7,1,0,0.0
12297,40,0,NA,iOS,5.98,5,1,0,0.0
12298,60,1089,APAC,iOS,6.19,14,1,0,0.0
12299,48,173,EU,iOS,5.91,8,0,0,0.0
12300,31,273,NA,Android,23.21,4,0,0,0.0
12301,42,553,NA,Android,16.08,8,0,0,0.0
12302,49,668,LATAM,Web,10.23,9,0,1,9.67
12303,35,158,NA,iOS,1.31,1,0,0,0.0
12304,19,638,APAC,Android,2.18,4,1,0,0.0
12305,59,844,NA,Android,2.67,6,0,0,0.0
12306,18,1190,NA,iOS,4.03,9,0,0,0.0
12307,26,869,APAC,Android,5.26,9,1,0,0.0
12308,55,1183,NA,iOS,4.74,10,1,0,0.0
12309,33,182,NA,Web,6.96,4,1,1,7.03
12310,49,803,NA,Android,26.51,10,1,0,0.0
12311,30,570,NA,Android,19.22,9,0,0,0.0
12312,54,309,APAC,Android,5.36,12,0,0,0.0
12313,33,46,EU,Android,4.8,21,0,0,0.0
12314,54,448,NA,Android,6.56,16,1,0,0.0
12315,55,831,LATAM,Android,5.07,11,1,0,0.0
12316,31,588,NA,iOS,9.9,7,0,0,0.0
12317,59,51,NA,iOS,5.31,12,1,0,0.0
12318,36,1184,LATAM,Android,8.29,15,0,0,0.0
12319,26,722,EU,Android,10.88,9,0,0,0.0
12320,31,908,APAC,Android,0.63,20,1,0,0.0
12321,44,510,NA,iOS,1.0,16,1,0,0.0
12322,24,662,NA,Android,1.01,18,0,0,0.0
12323,37,160,LATAM,Android,3.85,6,1,0,0.0
12324,22,868,NA,iOS,3.43,6,0,0,0.0
12325,42,1086,NA,Android,11.82,18,1,1,4.79
12326,64,870,NA,Android,3.61,21,0,0,0.0
12327,32,160,APAC,Web,4.84,9,0,0,0.0
12328,48,746,NA,iOS,1.67,7,1,0,0.0
12329,27,904,EU,iOS,1.56,3,1,0,0.0
12330,38,280,NA,iOS,10.93,9,0,0,0.0
12331,43,244,NA,Android,7.95,2,0,0,0.0
12332,37,1146,APAC,Android,0.89,3,1,1,17.65
12333,52,807,EU,iOS,1.32,8,0,0,0.0
12334,19,695,APAC,Android,5.34,11,1,0,0.0
12335,45,193,APAC,Android,4.88,8,1,0,0.0
12336,24,606,APAC,iOS,15.73,8,1,0,0.0
12337,28,121,NA,Android,2.01,3,0,0,0.0
12338,45,208,EU,iOS,4.42,11,0,0,0.0
12339,51,592,NA,Android,0.69,12,0,0,0.0
12340,44,1089,EU,iOS,3.54,10,0,0,0.0
12341,21,44,NA,Web,1.41,9,1,0,0.0
12342,56,851,APAC,Android,0.53,21,1,0,0.0
12343,39,1080,NA,iOS,4.43,18,0,0,0.0
12344,27,749,LATAM,Android,2.46,6,1,0,0.0
12345,45,637,APAC,Android,1.78,3,1,0,0.0
12346,26,223,NA,iOS,1.94,5,0,0,0.0
12347,47,155,EU,Android,4.57,20,1,0,0.0
12348,30,830,NA,Android,1.04,5,0,0,0.0
12349,22,926,NA,iOS,0.64,7,0,0,0.0
12350,24,773,EU,iOS,1.0,7,1,0,0.0
12351,58,64,EU,iOS,1.74,5,1,0,0.0
12352,37,219,APAC,iOS,16.27,10,1,0,0.0
12353,18,369,EU,iOS,7.88,10,0,0,0.0
12354,21,591,EU,Android,3.86,6,1,0,0.0
12355,38,737,APAC,Android,1.59,15,0,0,0.0
12356,58,87,EU,Web,2.67,18,0,0,0.0
12357,26,659,APAC,iOS,3.67,24,0,0,0.0
12358,18,25,NA,iOS,11.23,7,0,1,5.19
12359,64,610,APAC,Android,1.85,8,0,0,0.0
12360,39,11,NA,Android,3.07,11,0,0,0.0
12361,20,13,EU,Android,3.16,7,0,0,0.0
12362,30,588,APAC,Android,3.02,8,0,0,0.0
12363,35,340,EU,Android,2.39,9,0,0,0.0
12364,39,238,LATAM,Android,2.5,20,0,0,0.0
12365,48,70,NA,iOS,1.31,7,0,0,0.0
12366,21,712,APAC,Android,3.99,5,1,0,0.0
12367,56,1105,NA,iOS,2.8,13,0,0,0.0
12368,57,469,NA,Android,13.12,17,1,0,0.0
12369,51,990,EU,iOS,3.7,3,0,0,0.0
12370,62,932,NA,Android,2.02,14,0,0,0.0
12371,63,824,NA,Android,6.73,5,1,0,0.0
12372,20,1174,NA,Android,1.91,15,1,0,0.0
12373,32,913,APAC,iOS,0.58,7,0,0,0.0
12374,55,319,APAC,iOS,3.61,11,0,0,0.0
12375,50,409,APAC,Android,4.87,9,0,0,0.0
12376,23,822,LATAM,iOS,14.25,13,0,1,6.59
12377,57,671,NA,Android,11.43,10,1,0,0.0
12378,63,1191,LATAM,Web,4.41,6,1,1,18.49
12379,21,744,NA,Android,5.0,15,1,0,0.0
12380,43,721,APAC,Android,2.46,13,0,0,0.0
12381,25,71,NA,iOS,1.23,9,1,0,0.0
12382,25,766,EU,iOS,5.53,3,0,1,7.71
12383,58,343,NA,Android,0.67,9,0,0,0.0
12384,22,530,NA,iOS,3.22,8,1,0,0.0
12385,32,917,EU,iOS,0.7,6,0,0,0.0
12386,31,1075,NA,Android,0.9,17,0,0,0.0
12387,50,355,EU,Android,1.77,14,0,0,0.0
12388,59,183,APAC,Web,11.31,10,0,1,8.5
12389,49,35,APAC,Android,8.76,7,0,0,0.0
12390,50,579,NA,iOS,1.81,7,1,0,0.0
12391,55,1133,EU,Android,6.06,7,0,0,0.0
12392,37,230,EU,Android,14.64,13,0,0,0.0
12393,28,1087,APAC,Android,0.52,3,0,0,0.0
12394,52,169,EU,Android,1.4,3,0,0,0.0
12395,43,609,NA,iOS,1.77,12,0,0,0.0
12396,41,689,NA,Android,2.52,25,0,0,0.0
12397,19,1046,NA,iOS,0.66,3,0,0,0.0
12398,39,223,APAC,iOS,3.02,8,0,0,0.0
12399,28,1096,EU,Web,0.78,22,0,0,0.0
12400,39,233,EU,Android,5.66,6,1,0,0.0
12401,62,952,NA,Android,10.29,10,1,0,0.0
12402,30,513,EU,Android,23.32,3,1,0,0.0
12403,57,606,LATAM,Android,13.56,18,1,0,0.0
12404,37,419,APAC,iOS,7.76,5,0,0,0.0
12405,63,118,EU,iOS,11.12,4,1,0,0.0
12406,40,97,EU,iOS,1.28,3,1,0,0.0
12407,60,110,EU,Android,1.15,15,1,1,4.86
12408,50,287,NA,Android,0.55,8,0,0,0.0
12409,32,408,NA,iOS,2.51,3,0,0,0.0
12410,27,252,NA,Android,0.61,14,1,0,0.0
12411,32,631,NA,iOS,10.78,18,0,0,0.0
12412,56,477,NA,Web,8.38,6,0,0,0.0
12413,41,905,LATAM,Android,4.7,15,0,0,0.0
12414,19,824,EU,iOS,0.49,10,0,0,0.0
12415,40,5,LATAM,Android,8.23,14,0,0,0.0
12416,29,248,APAC,Android,3.65,5,0,0,0.0
12417,49,997,NA,Web,3.31,13,0,0,0.0
12418,47,736,EU,iOS,1.82,14,1,0,0.0
12419,39,154,EU,iOS,11.86,20,1,0,0.0
12420,64,1059,APAC,Android,22.91,6,0,0,0.0
12421,65,426,NA,Android,12.67,14,0,0,0.0
12422,40,709,NA,Android,8.79,11,0,0,0.0
12423,21,266,NA,iOS,4.67,7,0,1,4.98
12424,20,572,NA,Android,4.42,6,1,0,0.0
12425,64,493,EU,Android,4.62,8,0,0,0.0
12426,36,973,APAC,iOS,1.21,4,1,1,10.81
12427,54,1157,APAC,Android,4.03,11,0,1,10.26
12428,46,710,LATAM,iOS,17.06,13,0,0,0.0
12429,63,480,APAC,iOS,0.69,9,0,1,7.12
12430,58,889,NA,iOS,1.35,11,1,0,0.0
12431,36,398,NA,Android,0.64,10,0,1,4.52
12432,47,556,LATAM,Android,1.81,13,0,1,6.06
12433,57,154,APAC,iOS,7.09,17,1,0,0.0
12434,53,372,APAC,Web,1.48,19,0,0,0.0
12435,51,401,NA,Web,7.46,13,1,0,0.0
12436,35,1132,NA,iOS,1.93,7,0,0,0.0
12437,27,672,NA,Android,2.86,15,1,0,0.0
12438,65,145,APAC,Android,1.07,3,0,0,0.0
12439,27,670,APAC,iOS,6.54,3,0,0,0.0
12440,58,27,NA,iOS,0.3,6,1,0,0.0
12441,21,450,NA,Android,0.88,10,0,0,0.0
12442,26,961,LATAM,Android,2.5,6,1,0,0.0
12443,56,1162,EU,iOS,6.31,3,1,0,0.0
12444,63,269,NA,Android,1.13,4,0,0,0.0
12445,65,49,LATAM,Android,0.86,8,0,0,0.0
12446,52,690,LATAM,Android,1.52,4,1,0,0.0
12447,27,345,EU,iOS,1.55,6,1,0,0.0
12448,27,356,EU,Web,0.23,4,1,0,0.0
12449,22,332,NA,Android,0.91,5,0,0,0.0
12450,19,831,EU,Web,4.7,11,1,0,0.0
12451,65,884,APAC,Android,2.19,4,1,0,0.0
12452,45,1060,EU,iOS,1.15,6,1,1,5.25
12453,34,281,NA,iOS,9.83,6,0,0,0.0
12454,30,83,EU,iOS,4.64,5,0,0,0.0
12455,64,1134,EU,Android,1.52,6,1,0,0.0
12456,34,1060,EU,Android,1.81,8,0,0,0.0
12457,51,666,NA,Android,0.96,4,1,0,0.0
12458,60,1095,NA,iOS,9.03,14,1,0,0.0
12459,49,415,APAC,Web,2.46,8,1,1,13.28
12460,29,1020,EU,iOS,0.2,7,1,0,0.0
12461,45,8,NA,Android,5.69,7,0,0,0.0
12462,41,280,APAC,Android,1.56,11,0,0,0.0
12463,65,188,NA,iOS,1.3,17,0,0,0.0
12464,23,855,NA,iOS,2.38,12,0,0,0.0
12465,62,149,EU,iOS,0.83,12,0,0,0.0
12466,31,1147,NA,Web,0.94,14,1,1,1.82
12467,24,71,EU,Android,8.31,10,1,0,0.0
12468,41,283,NA,Android,1.65,3,0,0,0.0
12469,44,93,APAC,iOS,1.01,5,1,0,0.0
12470,40,1117,LATAM,Android,1.89,4,0,0,0.0
12471,62,994,NA,Android,0.84,25,1,0,0.0
12472,58,112,EU,Web,1.22,9,0,0,0.0
12473,52,940,EU,iOS,2.84,8,0,0,0.0
12474,57,794,EU,iOS,1.38,7,0,0,0.0
12475,48,1035,NA,Web,2.33,6,0,0,0.0
12476,23,119,EU,iOS,2.59,9,0,1,11.08
12477,37,240,APAC,Android,2.12,11,0,0,0.0
12478,23,169,APAC,Android,3.6,7,1,0,0.0
12479,28,1028,APAC,iOS,0.64,4,1,0,0.0
12480,40,187,NA,Android,4.6,6,0,0,0.0
12481,24,1025,EU,Web,1.67,7,0,0,0.0
12482,47,1125,APAC,Android,0.89,10,0,0,0.0
12483,54,795,APAC,Android,1.17,13,1,0,0.0
12484,52,1038,NA,Android,1.05,7,1,0,0.0
12485,20,63,NA,Android,12.4,12,0,0,0.0
12486,25,336,APAC,Web,4.84,7,0,0,0.0
12487,25,194,NA,iOS,10.88,4,1,0,0.0
12488,62,765,NA,Android,3.63,15,0,0,0.0
12489,48,843,LATAM,Android,6.82,4,1,0,0.0
12490,30,272,NA,Android,0.66,14,0,0,0.0
12491,49,664,EU,iOS,0.78,11,0,0,0.0
12492,21,53,NA,iOS,4.46,6,1,0,0.0
12493,29,211,NA,Web,0.49,13,1,0,0.0
12494,60,1105,NA,Web,4.47,21,0,1,13.59
12495,44,12,EU,Android,2.64,18,1,0,0.0
12496,61,1170,EU,Web,1.19,9,1,0,0.0
12497,28,66,APAC,Android,2.64,18,0,0,0.0
12498,38,585,NA,iOS,2.81,8,1,0,0.0
12499,43,893,LATAM,Android,6.78,11,1,1,11.31
12500,35,1080,NA,Web,1.03,11,1,0,0.0
12501,34,1128,NA,iOS,5.84,5,0,1,16.68
12502,32,538,NA,Android,2.99,4,1,0,0.0
12503,41,444,NA,Web,2.31,9,0,1,9.43
12504,49,302,EU,iOS,3.29,27,0,0,0.0
12505,44,972,NA,Web,4.07,9,0,1,3.93
12506,59,143,NA,iOS,2.87,7,0,0,0.0
12507,36,732,NA,Web,11.09,3,1,0,0.0
12508,33,84,APAC,Web,6.07,3,0,0,0.0
12509,37,649,APAC,iOS,21.88,4,0,0,0.0
12510,39,201,LATAM,Web,7.53,6,0,0,0.0
12511,61,1116,NA,Android,7.31,6,0,0,0.0
12512,27,509,APAC,iOS,14.1,5,0,0,0.0
12513,47,486,NA,iOS,3.33,21,1,1,7.77
12514,45,684,APAC,Android,8.34,12,1,0,0.0
12515,46,839,APAC,Web,11.93,14,1,0,0.0
12516,54,191,NA,iOS,40.87,7,1,0,0.0
12517,50,29,NA,Android,9.16,7,0,0,0.0
12518,58,911,NA,Android,1.57,13,0,1,5.36
12519,52,234,EU,iOS,6.73,22,1,0,0.0
12520,52,184,NA,Web,2.73,5,0,0,0.0
12521,33,701,NA,iOS,1.4,4,0,0,0.0
12522,32,62,NA,iOS,8.14,5,1,0,0.0
12523,53,1014,APAC,Android,7.84,8,1,0,0.0
12524,29,921,LATAM,Web,2.99,6,1,0,0.0
12525,21,985,EU,Web,13.13,3,0,0,0.0
12526,52,941,NA,iOS,0.49,2,0,0,0.0
12527,20,1014,NA,Android,1.96,13,0,0,0.0
12528,63,464,APAC,Android,1.7,8,0,0,0.0
12529,45,900,NA,iOS,2.46,6,1,0,0.0
12530,24,577,NA,Android,0.41,9,1,0,0.0
12531,43,820,NA,Android,3.99,9,0,0,0.0
12532,39,61,EU,Android,0.71,17,0,0,0.0
12533,50,506,APAC,iOS,1.12,10,0,0,0.0
12534,35,77,EU,Android,1.33,8,0,0,0.0
12535,62,1063,NA,Web,11.63,6,1,0,0.0
12536,45,454,APAC,iOS,2.54,10,0,0,0.0
12537,33,269,EU,Android,1.27,4,0,0,0.0
12538,23,738,APAC,Android,3.41,6,0,0,0.0
12539,35,150,NA,Android,0.6,18,1,0,0.0
12540,28,99,EU,iOS,5.07,6,0,0,0.0
12541,65,234,NA,Android,5.28,2,0,0,0.0
12542,38,293,EU,iOS,3.48,3,1,0,0.0
12543,27,808,NA,iOS,4.72,12,0,0,0.0
12544,58,412,NA,iOS,14.85,5,0,0,0.0
12545,58,966,EU,Android,1.99,10,0,0,0.0
12546,27,503,NA,Android,14.19,8,1,0,0.0
12547,37,1142,NA,iOS,3.75,13,0,0,0.0
12548,34,474,NA,iOS,2.34,6,1,0,0.0
12549,33,434,NA,Android,1.73,5,0,0,0.0
12550,52,924,LATAM,Web,3.07,6,1,0,0.0
12551,22,222,NA,Android,2.77,12,0,0,0.0
12552,45,614,NA,Android,4.11,6,0,0,0.0
12553,53,1154,APAC,Web,7.13,8,1,1,4.69
12554,20,75,APAC,Android,3.97,7,0,0,0.0
12555,53,306,NA,Android,6.81,21,0,0,0.0
12556,57,737,NA,Web,2.82,13,1,0,0.0
12557,54,361,NA,Android,1.2,6,1,0,0.0
12558,59,689,NA,Web,12.6,7,0,0,0.0
12559,50,946,LATAM,iOS,1.3,9,0,1,14.74
12560,54,809,LATAM,Android,1.07,2,1,0,0.0
12561,22,704,APAC,iOS,10.26,12,0,0,0.0
12562,62,655,APAC,iOS,1.26,4,0,0,0.0
12563,24,135,EU,iOS,4.59,4,0,0,0.0
12564,60,1080,LATAM,Web,26.17,11,0,0,0.0
12565,25,124,LATAM,Android,7.16,6,1,0,0.0
12566,46,871,NA,Android,6.57,3,0,0,0.0
12567,62,72,APAC,iOS,7.06,6,0,0,0.0
12568,28,1024,LATAM,Web,0.93,9,0,0,0.0
12569,58,96,APAC,Android,14.8,11,1,0,0.0
12570,40,427,LATAM,Android,2.21,9,1,0,0.0
12571,41,1056,NA,Android,0.63,15,0,0,0.0
12572,65,1001,APAC,iOS,2.13,4,0,0,0.0
12573,42,628,EU,iOS,3.55,13,1,0,0.0
12574,51,1195,NA,iOS,1.13,6,0,0,0.0
12575,63,540,NA,iOS,0.52,19,0,0,0.0
12576,42,87,NA,Android,8.01,7,1,0,0.0
12577,62,866,LATAM,iOS,2.19,15,0,0,0.0
12578,28,545,APAC,Android,6.37,15,0,0,0.0
12579,21,23,NA,iOS,0.89,6,1,0,0.0
12580,35,976,NA,iOS,2.93,8,1,0,0.0
12581,24,329,EU,iOS,3.46,5,1,1,4.42
12582,28,1160,LATAM,iOS,0.89,3,1,1,17.81
12583,62,503,NA,iOS,1.18,12,0,0,0.0
12584,27,85,APAC,iOS,1.59,7,0,0,0.0
12585,30,857,EU,iOS,6.41,6,1,1,8.91
12586,24,1159,NA,Android,6.9,6,0,0,0.0
12587,43,201,NA,iOS,4.03,14,0,0,0.0
12588,52,993,EU,iOS,1.57,9,0,1,13.39
12589,32,998,NA,iOS,2.6,9,1,0,0.0
12590,53,1121,NA,Web,4.03,11,1,0,0.0
12591,24,46,NA,iOS,37.52,11,0,0,0.0
12592,53,713,APAC,Web,16.61,8,1,0,0.0
12593,62,294,NA,Android,1.99,7,1,0,0.0
12594,40,210,NA,Android,0.23,12,1,0,0.0
12595,54,425,APAC,iOS,10.69,5,1,0,0.0
12596,27,286,NA,iOS,10.05,14,1,0,0.0
12597,52,170,NA,Android,6.49,5,0,0,0.0
12598,41,972,EU,iOS,6.11,5,1,0,0.0
12599,54,907,APAC,Android,1.8,11,1,1,6.52
12600,29,1061,EU,Web,1.7,13,0,0,0.0
12601,34,423,EU,Web,0.86,11,0,0,0.0
12602,22,912,LATAM,Android,4.13,4,0,0,0.0
12603,43,233,NA,Android,6.9,8,1,0,0.0
